scenario,year,co2_ppm,total_effective_forcing_wm2,anthropogenic_effective_forcing_wm2,rcmip_co2_effective_forcing_wm2
ssp460,2492,715.759008,6.64862359,6.64862359,5.5318672
ssp460,2493,715.522008,6.6465247,6.6465247,5.52981565
ssp460,2494,715.285996,6.6444315,6.6444315,5.52777218
ssp460,2495,715.050003,6.6423405,6.6423405,5.52572819
ssp460,2496,714.81399,6.6402489,6.6402489,5.52368346
ssp460,2497,714.578003,6.63815701,6.63815701,5.52163836
ssp460,2498,714.342997,6.63607328,6.63607328,5.5196012
ssp460,2499,714.107997,6.63399267,6.63399267,5.51756361
ssp460,2500,713.991002,6.63295188,6.63295188,5.51654893
ssp585,1750,277.147003,0.259367068,0,0
ssp585,1751,277.188001,0.242788114,0.001756263,0.000823549
ssp585,1752,277.229001,0.214655617,0.00369797,0.001647036
ssp585,1753,277.263,0.179488272,0.004707139,0.002329817
ssp585,1754,277.304003,0.145353885,0.004987226,0.003153146
ssp585,1755,277.351003,0.098651144,0.00703343,0.004096748
ssp585,1756,277.389,-0.133032153,0.008562432,0.004859497
ssp585,1757,277.441999,0.016012389,0.008843661,0.005923233
ssp585,1758,277.489001,0.147192448,0.010441407,0.006866449
ssp585,1759,277.539998,0.226591085,0.011487358,0.007889672
ssp585,1760,277.605003,0.261231482,0.011816783,0.009193695
ssp585,1761,277.663999,0.259795206,0.013356894,0.01037692
ssp585,1762,277.732002,-0.664034413,0.015655135,0.011740518
ssp585,1763,277.795998,-0.415601766,0.017507469,0.013023458
ssp585,1764,277.859004,-0.048122205,0.020829214,0.0142863
ssp585,1765,277.913,0.070897668,0.021064017,0.015368335
ssp585,1766,277.958,-0.229307493,0.02304658,0.016269969
ssp585,1767,278.016998,-0.265746612,0.024977115,0.017451845
ssp585,1768,278.077995,0.049881921,0.024859738,0.018673525
ssp585,1769,278.135005,0.221123065,0.026963906,0.019815112
ssp585,1770,278.193998,0.158125581,0.0284695,0.02099619
ssp585,1771,278.270002,0.20679169,0.032155605,0.022517504
ssp585,1772,278.334,0.248712785,0.034802076,0.023798201
ssp585,1773,278.411995,0.237596245,0.036707251,0.025358641
ssp585,1774,278.491,0.204710986,0.036778843,0.026938866
ssp585,1775,278.586004,0.174756172,0.039927799,0.028838548
ssp585,1776,278.682999,0.157259871,0.042705085,0.030777429
ssp585,1777,278.773997,0.163114045,0.044456845,0.032595871
ssp585,1778,278.866,0.209072943,0.045683078,0.034433829
ssp585,1779,278.959002,0.283348935,0.048521798,0.036291184
ssp585,1780,279.054003,0.327445436,0.049830276,0.038187868
ssp585,1781,279.144999,0.329656163,0.05219324,0.040004025
ssp585,1782,279.243001,0.308001709,0.054827636,0.041959409
ssp585,1783,279.339999,-1.51950425,0.057058888,0.043894127
ssp585,1784,279.434001,-3.44041412,0.060112981,0.045768496
ssp585,1785,279.532003,-1.31130381,0.061087427,0.047722011
ssp585,1786,279.629,-0.492673872,0.063551614,0.049654877
ssp585,1787,279.729001,-0.086369104,0.065039304,0.051646949
ssp585,1788,279.830999,0.167807172,0.065935378,0.053678115
ssp585,1789,279.932999,0.315426492,0.068959659,0.055708645
ssp585,1790,280.037003,0.366678876,0.071274577,0.057778368
ssp585,1791,280.140999,0.36298785,0.074371629,0.059847231
ssp585,1792,280.240997,0.349870689,0.076971788,0.061835891
ssp585,1793,280.331998,0.321899915,0.078955507,0.063645066
ssp585,1794,280.415001,0.286532022,0.079176076,0.065294756
ssp585,1795,280.491997,0.251409469,0.081854205,0.066824664
ssp585,1796,280.554995,0.090001781,0.083891729,0.068076159
ssp585,1797,280.623001,-0.033018026,0.084844618,0.069426834
ssp585,1798,280.682004,0.056002925,0.085756307,0.070598468
ssp585,1799,280.752998,0.143443087,0.087860297,0.072007897
ssp585,1800,280.833997,0.192958705,0.08912129,0.073615555
ssp585,1801,280.918999,0.23566036,0.091752613,0.075302189
ssp585,1802,280.993996,0.268337863,0.092857357,0.076789911
ssp585,1803,281.072995,0.289747046,0.095953737,0.078356655
ssp585,1804,281.156998,0.29484214,0.098384119,0.080022161
ssp585,1805,281.233996,0.287677634,0.099638725,0.081548406
ssp585,1806,281.322001,0.275813458,0.102208227,0.083292345
ssp585,1807,281.409002,0.257594437,0.104021288,0.085015884
ssp585,1808,281.496,0.237395252,0.105470788,0.086738879
ssp585,1809,281.565997,-3.33083486,0.108205003,0.088124842
ssp585,1810,281.648003,-2.29017827,0.110419986,0.089748159
ssp585,1811,281.717997,-0.69056559,0.113200038,0.09113338
ssp585,1812,281.789998,-0.088925059,0.115828947,0.092557987
ssp585,1813,281.858002,0.130637583,0.117734597,0.093903202
ssp585,1814,281.931005,0.219753506,0.117983723,0.095346984
ssp585,1815,281.991997,-3.25206267,0.120379554,0.096552995
ssp585,1816,282.059001,-4.22601614,0.12182814,0.097877575
ssp585,1817,282.127001,-1.41327998,0.123522992,0.099221563
ssp585,1818,282.199999,-0.295530995,0.124545621,0.100663981
ssp585,1819,282.272006,0.079272084,0.127157035,0.102086437
ssp585,1820,282.346001,0.192818414,0.128131348,0.103547876
ssp585,1821,282.415004,0.118515613,0.130088114,0.104910394
ssp585,1822,282.477,0.113929858,0.131864655,0.106134314
ssp585,1823,282.540001,-0.222103917,0.133733595,0.107377814
ssp585,1824,282.617996,0.031987002,0.135795743,0.108916918
ssp585,1825,282.676,0.202594997,0.136239768,0.110061326
ssp585,1826,282.692998,0.286902678,0.137353301,0.110396748
ssp585,1827,282.692996,0.327418825,0.136615832,0.110396809
ssp585,1828,282.708003,0.339526382,0.135645978,0.11069289
ssp585,1829,282.760996,0.334322889,0.137571318,0.111738122
ssp585,1830,282.824999,0.313130025,0.135473642,0.113000237
ssp585,1831,282.890996,-2.14049609,0.138579172,0.114301406
ssp585,1832,282.921997,-1.41891638,0.139303432,0.114912636
ssp585,1833,282.965998,-0.355091548,0.139413985,0.115780007
ssp585,1834,283.028,0.046924787,0.138740062,0.11700213
ssp585,1835,283.085999,-1.56239446,0.140092107,0.118145105
ssp585,1836,283.149,-0.909410803,0.138421501,0.119386371
ssp585,1837,283.198001,-0.061583694,0.138651201,0.120351596
ssp585,1838,283.253003,0.246881653,0.137877164,0.121434662
ssp585,1839,283.311,0.334963088,0.138487697,0.122576461
ssp585,1840,283.382001,0.346484826,0.138408082,0.123974135
ssp585,1841,283.466998,0.325506113,0.138786495,0.125646976
ssp585,1842,283.528,0.294683261,0.138973992,0.126847365
ssp585,1843,283.566002,0.267168924,0.140496831,0.127594813
ssp585,1844,283.608999,0.249488034,0.140915996,0.128440355
ssp585,1845,283.724996,0.248448246,0.14097865,0.130721184
ssp585,1846,283.847,0.082645907,0.14495819,0.133118939
ssp585,1847,283.936,0.150871692,0.144517965,0.134867398
ssp585,1848,284.067998,0.244821927,0.145428455,0.137459806
ssp585,1849,284.206998,0.288961076,0.14729175,0.140188526
ssp585,1850,284.316999,0.310824461,0.146519275,0.142347045
ssp585,1851,284.451004,0.312119404,0.149707599,0.144975578
ssp585,1852,284.598002,0.309022319,0.152194204,0.147857663
ssp585,1853,284.730998,0.136887502,0.153837252,0.150463935
ssp585,1854,284.845998,0.089025719,0.149828656,0.152716599
ssp585,1855,284.940999,0.210728567,0.153003818,0.154576796
ssp585,1856,285.048993,0.218082292,0.153437416,0.156690742
ssp585,1857,285.204,0.059697689,0.156156732,0.159723814
ssp585,1858,285.369001,0.210699547,0.159183199,0.162950841
ssp585,1859,285.544996,0.294072222,0.161081334,0.166390803
ssp585,1860,285.738993,0.328347827,0.161513798,0.170180332
ssp585,1861,285.933001,0.268895709,0.16471651,0.173967585
ssp585,1862,286.100001,-0.478745502,0.169373414,0.177225628
ssp585,1863,286.271001,-0.118091175,0.171992689,0.180559966
ssp585,1864,286.442001,0.173190366,0.173752939,0.183892469
ssp585,1865,286.613996,0.273453037,0.174765202,0.187242443
ssp585,1866,286.780998,0.306345499,0.179062167,0.190493343
ssp585,1867,286.955002,0.312878451,0.179720182,0.193878689
ssp585,1868,287.105001,0.328616942,0.182197615,0.196795336
ssp585,1869,287.224999,0.348082439,0.182552342,0.199127489
ssp585,1870,287.354998,0.351102048,0.183645024,0.201653103
ssp585,1871,287.494001,0.361846042,0.183325057,0.204352384
ssp585,1872,287.663996,0.351283457,0.179857167,0.207652059
ssp585,1873,287.860001,0.134261403,0.177156221,0.211454436
ssp585,1874,288.061,0.25101457,0.185081207,0.215351248
ssp585,1875,288.291003,0.253199158,0.185255714,0.219807362
ssp585,1876,288.519997,0.258610477,0.18669111,0.224240713
ssp585,1877,288.752001,0.294559915,0.187711597,0.228729132
ssp585,1878,288.993001,0.30749664,0.191507838,0.233388011
ssp585,1879,289.221001,0.309906527,0.18848352,0.237792253
ssp585,1880,289.469999,0.27958636,0.180519904,0.242598499
ssp585,1881,289.736997,0.29525976,0.181177488,0.247748095
ssp585,1882,290.019002,0.329459931,0.180118131,0.25318238
ssp585,1883,290.263,-0.188130277,0.17752229,0.257880277
ssp585,1884,290.511999,-1.65271067,0.180211637,0.262670687
ssp585,1885,290.796997,-0.489360153,0.184997347,0.268149143
ssp585,1886,291.099996,0.057618408,0.191628993,0.273968261
ssp585,1887,291.413999,0.108548126,0.192457584,0.279992719
ssp585,1888,291.763,0.256148249,0.183993479,0.286681833
ssp585,1889,292.113001,0.314911152,0.193364428,0.29338254
ssp585,1890,292.457998,0.195445583,0.185952851,0.299980336
ssp585,1891,292.815999,0.048696662,0.18640592,0.306819333
ssp585,1892,293.167,0.254992669,0.191836929,0.313516961
ssp585,1893,293.477,0.390238938,0.201855433,0.319425909
ssp585,1894,293.790998,0.4164758,0.201867755,0.325405044
ssp585,1895,294.078997,0.393319384,0.197199597,0.330883807
ssp585,1896,294.364998,0.366210371,0.195614329,0.336319851
ssp585,1897,294.645999,0.343646047,0.189452072,0.341656073
ssp585,1898,294.954,0.329146621,0.182639366,0.347499709
ssp585,1899,295.299998,0.304648059,0.167306291,0.354057399
ssp585,1900,295.674995,0.29359788,0.161562674,0.361156779
ssp585,1901,296.006999,0.28028533,0.157386456,0.367435048
ssp585,1902,296.324999,0.178577121,0.15608961,0.373441717
ssp585,1903,296.653997,-0.61984679,0.138675526,0.379649516
ssp585,1904,296.953995,-0.139973277,0.140838754,0.385304501
ssp585,1905,297.288996,0.174575233,0.128175451,0.391613307
ssp585,1906,297.661997,0.290421799,0.122655411,0.398630192
ssp585,1907,298.097995,0.140105645,0.098227754,0.40682203
ssp585,1908,298.51799,0.241788889,0.128056102,0.414702322
ssp585,1909,298.935992,0.284108629,0.121221134,0.422534951
ssp585,1910,299.376996,0.266237486,0.115971019,0.430787545
ssp585,1911,299.828992,0.258777693,0.12667367,0.439233831
ssp585,1912,300.352992,-0.192128559,0.122339744,0.449012375
ssp585,1913,300.909993,-0.263736199,0.110342093,0.459389268
ssp585,1914,301.418991,0.128079595,0.158630435,0.468855947
ssp585,1915,301.936989,0.325526971,0.172588424,0.478475109
ssp585,1916,302.484988,0.361446296,0.15144233,0.488635611
ssp585,1917,303.010989,0.377756631,0.14566804,0.498371797
ssp585,1918,303.448987,0.397720814,0.162063757,0.506467787
ssp585,1919,303.813988,0.442648858,0.239844438,0.513207387
ssp585,1920,304.245987,0.380148595,0.208546333,0.521174253
ssp585,1921,304.599988,0.4395535,0.287346953,0.527694471
ssp585,1922,304.944982,0.308577332,0.275488178,0.534041822
ssp585,1923,305.270983,0.281350582,0.219006321,0.540031826
ssp585,1924,305.629984,0.370615851,0.232855922,0.54662335
ssp585,1925,305.812981,0.391280217,0.232616963,0.549980803
ssp585,1926,305.953985,0.420639767,0.23390013,0.552566519
ssp585,1927,306.176987,0.419956471,0.209761519,0.556653841
ssp585,1928,306.32898,0.38759358,0.217583404,0.559437428
ssp585,1929,306.494987,0.2012564,0.19401158,0.562476715
ssp585,1930,306.619977,0.416798475,0.237882726,0.564764001
ssp585,1931,306.821983,0.467402575,0.303714334,0.56845762
ssp585,1932,307.092979,0.370299951,0.367536595,0.573410874
ssp585,1933,307.40198,0.458818998,0.355154009,0.579053443
ssp585,1934,307.784983,0.472319142,0.325187091,0.586041125
ssp585,1935,308.22698,0.47708508,0.303606182,0.594095074
ssp585,1936,309.011973,0.517185378,0.286317731,0.608373553
ssp585,1937,309.763975,0.49974745,0.26586234,0.622020125
ssp585,1938,310.293976,0.540716251,0.317545453,0.631618597
ssp585,1939,310.850975,0.518759599,0.298771337,0.64169047
ssp585,1940,311.356977,0.463542351,0.263260895,0.650825128
ssp585,1941,311.810974,0.438478072,0.254193653,0.659008869
ssp585,1942,312.171977,0.418371952,0.25284912,0.665507422
ssp585,1943,312.389979,0.400072241,0.253501427,0.669422105
ssp585,1944,312.412972,0.419875859,0.268407044,0.669832834
ssp585,1945,312.384977,0.525887912,0.339337221,0.669326227
ssp585,1946,312.389971,0.556618052,0.353319455,0.669413442
ssp585,1947,312.485972,0.547685437,0.29920231,0.671139122
ssp585,1948,312.520968,0.546266864,0.282524369,0.671767887
ssp585,1949,312.631971,0.559621136,0.311215303,0.67376315
ssp585,1950,312.820976,0.474599199,0.260160368,0.677158085
ssp585,1951,313.013972,0.413477145,0.243851031,0.680623044
ssp585,1952,313.341977,0.414575793,0.247285261,0.686507944
ssp585,1953,313.729968,0.404421928,0.250515423,0.69346019
ssp585,1954,314.094968,0.416652182,0.2629193,0.699994297
ssp585,1955,314.41497,0.402009835,0.221308805,0.705715604
ssp585,1956,314.697968,0.431574299,0.191069172,0.710769672
ssp585,1957,314.991961,0.473615447,0.177506105,0.716016098
ssp585,1958,315.344966,0.490932773,0.187755919,0.722311449
ssp585,1959,315.806966,0.442259245,0.171097578,0.730542582
ssp585,1960,316.624967,0.415764878,0.166652919,0.745090451
ssp585,1961,317.298963,0.289636333,0.091889853,0.75705023
ssp585,1962,318.043963,0.111786054,0.103420143,0.770242964
ssp585,1963,318.649963,-0.63469637,0.103205802,0.780951733
ssp585,1964,319.332962,-0.546284146,0.101471053,0.792999842
ssp585,1965,319.815961,-0.213572606,0.103616204,0.801503982
ssp585,1966,320.879957,0.235806088,0.117724163,0.820202221
ssp585,1967,321.479958,0.107530174,0.150979357,0.830718461
ssp585,1968,322.388957,0.204090108,0.153341422,0.846619614
ssp585,1969,323.250956,0.291803716,0.164337093,0.861660248
ssp585,1970,324.782956,0.299550842,0.166098886,0.888306357
ssp585,1971,325.399956,0.191976148,0.198241558,0.899000858
ssp585,1972,327.348953,0.301156356,0.227947169,0.932677572
ssp585,1973,329.908951,0.404258532,0.253707649,0.97663716
ssp585,1974,330.755953,0.388499602,0.304505418,0.991107189
ssp585,1975,330.826955,0.124523236,0.347976718,0.992310178
ssp585,1976,331.54495,0.359449582,0.339787091,1.00454518
ssp585,1977,333.352946,0.520567383,0.385137679,1.0352617
ssp585,1978,335.009949,0.637580426,0.433825855,1.0632785
ssp585,1979,336.604947,0.706597426,0.467396316,1.09012689
ssp585,1980,338.704946,0.720325335,0.526889785,1.12530278
ssp585,1981,340.05895,0.762805854,0.600280291,1.14787264
ssp585,1982,340.643941,0.533054386,0.646020365,1.15759014
ssp585,1983,342.265948,0.072857728,0.708827662,1.18447874
ssp585,1984,344.007947,0.50694657,0.745212528,1.21322786
ssp585,1985,345.458954,0.749419331,0.787716202,1.23706994
ssp585,1986,346.902946,0.806277025,0.830883097,1.26070529
ssp585,1987,348.774946,0.91382896,0.865245085,1.29121782
ssp585,1988,351.275932,1.06421476,0.92252942,1.33175665
ssp585,1989,352.893923,1.20505072,0.969141524,1.35782563
ssp585,1990,354.072932,1.23339996,1.01074614,1.37675376
ssp585,1991,355.352938,0.713663151,1.04833929,1.39724855
ssp585,1992,356.228948,-0.510439656,1.11375903,1.41123293
ssp585,1993,356.92496,0.341187101,1.14775448,1.42232204
ssp585,1994,358.25396,1.09538585,1.19583255,1.44344174
ssp585,1995,360.238955,1.32203921,1.26140939,1.47487083
ssp585,1996,362.004962,1.42411091,1.31529624,1.50268352
ssp585,1997,363.251956,1.47567722,1.32924047,1.52224317
ssp585,1998,365.932955,1.60850011,1.41097791,1.56412563
ssp585,1999,367.844978,1.73309837,1.4989184,1.59381719
ssp585,2000,369.124975,1.78552229,1.52490041,1.61359987
ssp585,2001,370.672989,1.79817635,1.55185545,1.63745864
ssp585,2002,372.834994,1.8533745,1.59608578,1.67064359
ssp585,2003,375.410998,1.80124534,1.61670154,1.70996038
ssp585,2004,376.987002,1.77797783,1.613467,1.73388657
ssp585,2005,378.907008,1.73664331,1.6206865,1.76291317
ssp585,2006,381.010007,1.73422801,1.64953117,1.79455584
ssp585,2007,382.60302,1.7675046,1.69745572,1.81841661
ssp585,2008,384.739019,1.83865343,1.75922739,1.85027109
ssp585,2009,386.280022,1.8804231,1.82765228,1.8731523
ssp585,2010,388.717031,1.99413816,1.88791117,1.90917914
ssp585,2011,390.944021,2.03203345,1.92036901,1.94191537
ssp585,2012,393.015991,2.12662572,1.97097487,1.9722262
ssp585,2013,395.724978,2.2141263,2.03121078,2.01164737
ssp585,2014,397.546979,2.24580988,2.07089676,2.03800698
ssp585,2015,399.948786,2.35467597,2.22364701,2.07259769
ssp585,2016,403.116964,2.39324494,2.31297834,2.11796878
ssp585,2017,405.793961,2.45784796,2.40143856,2.15605939
ssp585,2018,408.759964,2.52772984,2.48929925,2.19800145
ssp585,2019,411.78996,2.60071124,2.5769638,2.24056858
ssp585,2020,414.890963,2.68068628,2.66571244,2.28384478
ssp585,2021,418.064957,2.76124893,2.72372705,2.32784179
ssp585,2022,421.334958,2.84607957,2.78269971,2.37285992
ssp585,2023,424.720952,2.91537213,2.84338156,2.41914917
ssp585,2024,428.219955,2.97258126,2.90571287,2.46664055
ssp585,2025,431.829959,3.01446761,2.96964421,2.51527926
ssp585,2026,435.549955,3.05498781,3.03514958,2.56502449
ssp585,2027,439.37795,3.0964333,3.10203271,2.61582271
ssp585,2028,443.314952,3.15434637,3.17015512,2.66766071
ssp585,2029,447.360947,3.20677504,3.23956191,2.72051158
ssp585,2030,451.514949,3.26839578,3.31026121,2.77433591
ssp585,2031,455.778949,3.32482113,3.37561967,2.829133
ssp585,2032,460.163948,3.39367334,3.44248113,2.88501587
ssp585,2033,464.681948,3.48406942,3.51105154,2.94210576
ssp585,2034,469.330945,3.59262493,3.58132711,3.0003436
ssp585,2035,474.111939,3.66915648,3.65329469,3.05970881
ssp585,2036,479.024941,3.75985207,3.7269237,3.12016826
ssp585,2037,484.071938,3.81797923,3.8021857,3.18171317
ssp585,2038,489.251935,3.89412775,3.87902069,3.24429818
ssp585,2039,494.566935,3.947954,3.95738718,3.30791438
ssp585,2040,500.018931,4.00468658,4.03724891,3.3725523
ssp585,2041,505.607931,4.07446974,4.12726682,3.4381786
ssp585,2042,511.341927,4.16029363,4.21866229,3.50485335
ssp585,2043,517.227926,4.25561938,4.31132005,3.57262212
ssp585,2044,523.266932,4.36193796,4.40522352,3.64145896
ssp585,2045,529.45992,4.49319438,4.50034188,3.71133791
ssp585,2046,535.808934,4.61405783,4.59666266,3.78224473
ssp585,2047,542.313914,4.73900283,4.69413922,3.8541417
ssp585,2048,548.976919,4.84026295,4.79276495,3.92701478
ssp585,2049,555.799922,4.91772622,4.89251404,4.00084865
ssp585,2050,562.783925,4.98404219,4.99335167,4.07561737
ssp585,2051,569.929916,5.05645941,5.08278853,4.1512949
ssp585,2052,577.257909,5.13093091,5.17293275,4.22805376
ssp585,2053,584.78392,5.21023703,5.26347562,4.30601658
ssp585,2054,592.506907,5.30550359,5.35443565,4.38512545
ssp585,2055,600.428909,5.41781477,5.44583196,4.46535514
ssp585,2056,608.549901,5.53555038,5.53767708,4.54665943
ssp585,2057,616.869904,5.62862601,5.62998411,4.62899358
ssp585,2058,625.390905,5.72569919,5.72276913,4.71233269
ssp585,2059,634.113887,5.82219979,5.81604272,4.79664212
ssp585,2060,643.040899,5.89444738,5.90981416,4.88189811
ssp585,2061,652.1719,5.97522255,6.00882937,4.96805711
ssp585,2062,661.506907,6.05971052,6.10831903,5.055077
ssp585,2063,671.044886,6.15437775,6.20829094,5.14290722
ssp585,2064,680.788895,6.25287913,6.30875351,5.23153562
ssp585,2065,690.738881,6.36026343,6.40970719,5.32092146
ssp585,2066,700.898885,6.49028696,6.51115502,5.41106135
ssp585,2067,711.26888,6.6177517,6.61308588,5.50191542
ssp585,2068,721.850886,6.7343111,6.71549746,5.59346247
ssp585,2069,732.647883,6.83146373,6.81838953,5.68568962
ssp585,2070,743.66187,6.91903951,6.92175055,5.77857528
ssp585,2071,754.892883,7.00597201,7.03119593,5.87208158
ssp585,2072,766.322871,7.10454766,7.14066569,5.96602381
ssp585,2073,777.929871,7.20548277,7.24971509,6.06019415
ssp585,2074,789.718882,7.30235421,7.35841681,6.15460958
ssp585,2075,801.690872,7.405922,7.4668027,6.24925372
ssp585,2076,813.847875,7.50919336,7.57491115,6.34411892
ssp585,2077,826.192871,7.62341241,7.68277058,6.43920429
ssp585,2078,838.726878,7.74894634,7.79040299,6.53449361
ssp585,2079,851.451864,7.87574394,7.89783859,6.62997804
ssp585,2080,864.368866,7.99660184,8.00508655,6.72564142
ssp585,2081,877.479863,8.10681186,8.1135358,6.82147468
ssp585,2082,890.708867,8.21324558,8.22105339,6.91690963
ssp585,2083,903.980866,8.30464624,8.3268695,7.01141361
ssp585,2084,917.300873,8.40220562,8.43110604,7.10504039
ssp585,2085,930.670863,8.48330937,8.53385646,7.19782012
ssp585,2086,944.091868,8.57269113,8.63518665,7.28977521
ssp585,2087,957.566869,8.67171925,8.73518606,7.38093973
ssp585,2088,971.095866,8.77213678,8.83391261,7.47132682
ssp585,2089,984.680867,8.8863458,8.93143144,7.56096165
ssp585,2090,998.320862,9.01043231,9.02778717,7.64984912
ssp585,2091,1012.01987,9.12717678,9.12411799,7.73802559
ssp585,2092,1025.73985,9.24896232,9.2193856,7.82526021
ssp585,2093,1039.44986,9.33223977,9.31362476,7.91137751
ssp585,2094,1053.14988,9.40321715,9.40686875,7.99640132
ssp585,2095,1066.84987,9.47788566,9.49921302,8.08041528
ssp585,2096,1080.52986,9.54856385,9.59055388,8.16331858
ssp585,2097,1094.20988,9.63200879,9.68105382,8.24525393
ssp585,2098,1107.88986,9.71512815,9.77072906,8.326239
ssp585,2099,1121.54988,9.81339246,9.8594871,8.40617536
ssp585,2100,1135.20987,9.92327927,9.94746928,8.48519841
ssp585,2101,1148.85987,10.0250069,10.0233535,8.56326747
ssp585,2102,1162.46988,10.0982149,10.0979876,8.64023065
ssp585,2103,1176.02987,10.1704741,10.1712717,8.71605389
ssp585,2104,1189.52988,10.231235,10.2431953,8.79070602
ssp585,2105,1202.97989,10.2806411,10.3138318,8.8642655
ssp585,2106,1216.36987,10.3378842,10.3831726,8.93669998
ssp585,2107,1229.69987,10.3960247,10.451248,9.0080323
ssp585,2108,1242.96988,10.4618092,10.5180837,9.07828429
ssp585,2109,1256.18987,10.533915,10.5837721,9.14752903
ssp585,2110,1269.34989,10.6191143,10.6482823,9.21573395
ssp585,2111,1282.44987,10.7257153,10.7116495,9.28291818
ssp585,2112,1295.48988,10.7899102,10.7738957,9.34910141
ssp585,2113,1308.46988,10.8535609,10.8350475,9.41430194
ssp585,2114,1321.38988,10.8887955,10.8951337,9.47853771
ssp585,2115,1334.24989,10.9405055,10.954169,9.54182593
ssp585,2116,1347.04987,10.9773558,11.0121872,9.60418327
ssp585,2117,1359.7799,11.0232454,11.06916,9.6655786
ssp585,2118,1372.43988,11.072063,11.1251044,9.72602871
ssp585,2119,1385.0399,11.1272946,11.1800934,9.78559751
ssp585,2120,1397.56989,11.2010685,11.2340933,9.84425352
ssp585,2121,1410.03989,11.2848991,11.2871834,9.90205844
ssp585,2122,1422.42988,11.3697238,11.3392861,9.95893516
ssp585,2123,1434.75989,11.4021064,11.3905059,10.0149903
ssp585,2124,1447.00991,11.4567736,11.4407713,10.0701479
ssp585,2125,1459.18988,11.4793619,11.4901536,10.1244674
ssp585,2126,1471.28989,11.5043474,11.5386159,10.177919
ssp585,2127,1483.31991,11.540073,11.5862252,10.2305609
ssp585,2128,1495.2799,11.5771097,11.6329918,10.2824062
ssp585,2129,1507.1599,11.6255499,11.6788957,10.3334249
ssp585,2130,1518.95989,11.6904991,11.7239529,10.3836307
ssp585,2131,1530.67989,11.786241,11.7681706,10.4330369
ssp585,2132,1542.3199,11.8377563,11.8115718,10.4816569
ssp585,2133,1553.8799,11.8900465,11.8541655,10.5295029
ssp585,2134,1565.3599,11.9149559,11.8959715,10.5765875
ssp585,2135,1576.7599,11.9304451,11.9370027,10.6229229
ssp585,2136,1588.07991,11.9402055,11.9772675,10.6685211
ssp585,2137,1599.30991,11.9703115,12.0167458,10.7133538
ssp585,2138,1610.44991,11.9998364,12.0554489,10.7574334
ssp585,2139,1621.50989,12.0333789,12.0934298,10.8008109
ssp585,2140,1632.48991,12.0739626,12.1306933,10.8434977
ssp585,2141,1643.37991,12.1310629,12.1672276,10.8854655
ssp585,2142,1654.1699,12.1882167,12.2029941,10.9266879
ssp585,2143,1664.87992,12.2262149,12.2380865,10.9672522
ssp585,2144,1675.5099,12.2653771,12.2725148,11.0071688
ssp585,2145,1686.03991,12.2955083,12.3062181,11.0463729
ssp585,2146,1696.4799,12.3100858,12.3392439,11.0849128
ssp585,2147,1706.8199,12.340314,12.3715645,11.1227624
ssp585,2148,1717.07993,12.359565,12.4032615,11.1600051
ssp585,2149,1727.23991,12.3838667,12.4342847,11.1965777
ssp585,2150,1737.31991,12.411156,12.4647081,11.2325621
ssp585,2151,1747.28993,12.4413586,12.4944408,11.2678614
ssp585,2152,1757.16991,12.4886727,12.5235722,11.3025563
ssp585,2153,1766.94991,12.5521512,12.5520655,11.3366212
ssp585,2154,1776.6399,12.6067338,12.5799809,11.3701003
ssp585,2155,1786.21991,12.6329672,12.6072494,11.4029343
ssp585,2156,1795.69991,12.6546878,12.6339207,11.435167
ssp585,2157,1805.07993,12.6642549,12.6599966,11.4668079
ssp585,2158,1814.35991,12.6658888,12.6854921,11.4978659
ssp585,2159,1823.53993,12.6712055,12.7104189,11.52835
ssp585,2160,1832.60992,12.6848938,12.7347485,11.5582357
ssp585,2161,1841.57991,12.7098489,12.7585211,11.5875653
ssp585,2162,1850.45992,12.7510479,12.7817813,11.6163794
ssp585,2163,1859.21992,12.8098215,12.8044444,11.6445893
ssp585,2164,1867.88992,12.8670199,12.8266105,11.6723001
ssp585,2165,1876.44993,12.8775702,12.8482261,11.6994555
ssp585,2166,1884.89993,12.9040086,12.8693005,11.7260641
ssp585,2167,1893.23994,12.8907608,12.8898405,11.7521344
ssp585,2168,1901.48994,12.8867346,12.9099103,11.7777365
ssp585,2169,1909.61992,12.8890408,12.9294356,11.8027844
ssp585,2170,1917.64991,12.8983202,12.9484801,11.8273483
ssp585,2171,1925.57993,12.9143241,12.9670514,11.8514347
ssp585,2172,1933.39993,12.9426738,12.9851291,11.8750209
ssp585,2173,1941.10994,12.9913847,13.0027166,11.8981141
ssp585,2174,1948.70993,13.0267025,13.0198221,11.9207215
ssp585,2175,1956.20993,13.0595013,13.0364857,11.9428801
ssp585,2176,1963.59994,13.0764149,13.0526845,11.9645666
ssp585,2177,1970.87993,13.0758946,13.0684203,11.9857881
ssp585,2178,1978.04994,13.0678788,13.0837027,12.0065515
ssp585,2179,1985.10995,13.0686475,13.098539,12.0268632
ssp585,2180,1992.06995,13.0675104,13.1129636,12.0467582
ssp585,2181,1998.92994,13.0721869,13.1269895,12.0662424
ssp585,2182,2005.66994,13.0775281,13.140548,12.0852652
ssp585,2183,2012.29994,13.087375,13.1536921,12.1038611
ssp585,2184,2018.82995,13.1038962,13.1664499,12.1220642
ssp585,2185,2025.24995,13.1303133,13.1787929,12.139852
ssp585,2186,2031.55994,13.1752486,13.1907355,12.1572301
